PHOENIX, AZ, USA
month,day,hour,Dry Bulb Temp,Rel Humidity,Global Horiz Rad,Diffuse Rad,Wind Speed,Wind Direction,
 , , ,degrees C,percent,(Wh/sq.m),(Wh/sq.m),ms,degrees,
1,19,16,11.7,34.0,375.0,97.0,3.1,230.0,
1,19,17,10.6,38.0,174.0,91.0,2.1,200.0,
1,19,18,9.4,41.0,30.0,18.0,2.6,240.0,
1,19,19,8.9,44.0,0.0,0.0,2.1,220.0,
1,19,20,8.9,46.0,0.0,0.0,1.5,200.0,
1,19,21,8.3,48.0,0.0,0.0,2.1,110.0,
1,19,22,7.8,52.0,0.0,0.0,2.6,60.0,
1,19,23,6.7,63.0,0.0,0.0,2.1,60.0,
1,19,24,5.6,68.0,0.0,0.0,0.0,0.0,
1,20,1,5.0,58.0,0.0,0.0,0.0,0.0,
1,20,2,3.9,67.0,0.0,0.0,1.5,140.0,
1,20,3,3.3,65.0,0.0,0.0,1.5,320.0,
1,20,4,3.9,51.0,0.0,0.0,1.5,80.0,
1,20,5,1.7,76.0,0.0,0.0,0.0,0.0,
1,20,6,1.7,70.0,0.0,0.0,2.1,310.0,
1,20,7,1.1,70.0,0.0,0.0,2.1,210.0,
1,20,8,1.1,67.0,12.0,4.0,2.6,250.0,
1,20,9,3.9,53.0,132.0,23.0,0.0,0.0,
1,20,10,6.7,40.0,317.0,34.0,2.6,160.0,
1,20,11,8.3,31.0,488.0,56.0,3.1,240.0,
1,20,12,10.0,27.0,597.0,79.0,2.1,340.0,
1,20,13,10.6,23.0,647.0,85.0,3.1,110.0,
1,20,14,12.2,20.0,646.0,82.0,3.1,100.0,
1,20,15,12.8,19.0,560.0,82.0,2.1,170.0,
1,20,16,13.3,21.0,401.0,73.0,3.1,290.0,
1,20,17,12.2,21.0,180.0,81.0,3.1,220.0,
1,20,18,10.0,32.0,24.0,7.0,3.6,300.0,
1,20,19,8.9,39.0,0.0,0.0,2.1,150.0,
1,20,20,8.3,39.0,0.0,0.0,1.5,320.0,
1,20,21,7.8,42.0,0.0,0.0,0.0,0.0,
1,20,22,6.7,47.0,0.0,0.0,0.0,0.0,
1,20,23,6.1,53.0,0.0,0.0,0.0,0.0,
1,20,24,5.6,58.0,0.0,0.0,0.0,0.0,
1,21,1,5.0,60.0,0.0,0.0,3.1,110.0,
1,21,2,3.9,65.0,0.0,0.0,2.1,110.0,
1,21,3,3.3,62.0,0.0,0.0,2.1,100.0,
1,21,4,2.8,65.0,0.0,0.0,2.1,110.0,
1,21,5,2.8,65.0,0.0,0.0,1.5,110.0,
1,21,6,2.2,67.0,0.0,0.0,1.5,100.0,
1,21,7,2.2,67.0,0.0,0.0,2.1,110.0,
1,21,8,2.2,64.0,6.0,6.0,3.6,70.0,
1,21,9,3.3,62.0,103.0,39.0,3.6,120.0,
1,21,10,6.1,53.0,319.0,41.0,4.1,100.0,
1,21,11,7.8,42.0,486.0,65.0,3.6,90.0,
1,21,12,8.9,39.0,578.0,80.0,1.5,80.0,
1,21,13,10.6,35.0,632.0,90.0,2.1,130.0,
1,21,14,10.6,34.0,619.0,99.0,0.0,0.0,
1,21,15,12.2,30.0,524.0,105.0,2.1,190.0,
1,21,16,12.2,30.0,379.0,95.0,2.6,220.0,
1,21,17,12.2,30.0,176.0,82.0,2.1,250.0,
1,21,18,11.1,35.0,24.0,6.0,1.5,330.0,
1,21,19,10.0,43.0,0.0,0.0,2.6,310.0,
1,21,20,9.4,43.0,0.0,0.0,2.1,360.0,
1,21,21,10.0,33.0,0.0,0.0,5.2,30.0,
1,21,22,10.0,22.0,0.0,0.0,6.2,20.0,
1,21,23,10.0,20.0,0.0,0.0,5.2,30.0,
1,21,24,8.3,23.0,0.0,0.0,5.2,10.0,
1,22,1,8.3,22.0,0.0,0.0,4.1,20.0,
1,22,2,7.8,25.0,0.0,0.0,7.2,30.0,
1,22,3,7.8,24.0,0.0,0.0,5.2,30.0,
1,22,4,8.3,24.0,0.0,0.0,7.2,50.0,
1,22,5,8.3,25.0,0.0,0.0,7.7,30.0,
1,22,6,8.9,24.0,0.0,0.0,7.7,30.0,
1,22,7,8.3,25.0,0.0,0.0,5.2,60.0,
1,22,8,8.3,25.0,14.0,2.0,4.1,30.0,
1,22,9,9.4,26.0,139.0,24.0,2.1,360.0,
1,22,10,10.6,23.0,331.0,38.0,4.6,20.0,
1,22,11,11.7,21.0,513.0,63.0,3.6,50.0,
1,22,12,12.8,21.0,635.0,83.0,3.1,50.0,
1,22,13,13.9,19.0,673.0,83.0,3.1,360.0,
1,22,14,15.0,19.0,655.0,88.0,3.6,350.0,
1,22,15,16.1,17.0,572.0,88.0,3.1,10.0,
1,22,16,16.1,17.0,420.0,74.0,2.1,10.0,
1,22,17,15.6,17.0,194.0,79.0,1.5,340.0,
1,22,18,14.4,19.0,25.0,3.0,1.5,340.0,
1,22,19,12.2,30.0,0.0,0.0,2.6,240.0,
1,22,20,11.1,31.0,0.0,0.0,1.5,180.0,
1,22,21,10.0,35.0,0.0,0.0,1.5,140.0,
1,22,22,10.0,33.0,0.0,0.0,0.0,0.0,
1,22,23,10.0,35.0,0.0,0.0,2.6,80.0,
1,22,24,8.9,36.0,0.0,0.0,2.1,140.0,
1,23,1,8.3,33.0,0.0,0.0,3.6,60.0,
1,23,2,7.2,40.0,0.0,0.0,1.5,210.0,
1,23,3,5.6,49.0,0.0,0.0,2.1,280.0,
1,23,4,4.4,57.0,0.0,0.0,2.6,170.0,
1,23,5,4.4,51.0,0.0,0.0,1.5,100.0,
1,23,6,3.9,60.0,0.0,0.0,0.0,0.0,
1,23,7,3.9,55.0,0.0,0.0,2.6,90.0,
1,23,8,3.9,55.0,16.0,2.0,2.1,130.0,
1,23,9,6.1,43.0,143.0,23.0,4.6,80.0,
1,23,10,8.9,33.0,334.0,35.0,4.1,70.0,
1,23,11,10.6,28.0,504.0,60.0,3.1,110.0,
1,23,12,12.2,25.0,616.0,82.0,2.1,70.0,
1,23,13,13.9,26.0,650.0,85.0,1.5,30.0,
1,23,14,15.0,25.0,633.0,100.0,2.1,300.0,
1,23,15,15.6,21.0,550.0,159.0,3.1,310.0,
1,23,16,16.1,22.0,422.0,166.0,3.1,270.0,
1,23,17,15.6,22.0,194.0,115.0,2.6,270.0,
1,23,18,13.9,26.0,26.0,16.0,2.1,310.0,
1,23,19,12.8,31.0,0.0,0.0,0.0,0.0,
1,23,20,11.7,37.0,0.0,0.0,0.0,0.0,
1,23,21,10.0,46.0,0.0,0.0,0.0,0.0,
1,23,22,9.4,48.0,0.0,0.0,0.0,0.0,
1,23,23,8.9,52.0,0.0,0.0,1.5,100.0,
1,23,24,8.3,54.0,0.0,0.0,2.6,80.0,
1,24,1,7.2,58.0,0.0,0.0,0.0,0.0,
1,24,2,7.2,58.0,0.0,0.0,4.1,100.0,
1,24,3,6.1,63.0,0.0,0.0,3.6,80.0,
1,24,4,5.0,65.0,0.0,0.0,3.1,60.0,
1,24,5,5.0,68.0,0.0,0.0,4.1,90.0,
1,24,6,4.4,70.0,0.0,0.0,3.1,100.0,
1,24,7,3.9,70.0,0.0,0.0,2.6,70.0,
1,24,8,4.4,65.0,24.0,11.0,1.5,130.0,
1,24,9,6.7,58.0,147.0,31.0,2.1,100.0,
1,24,10,7.8,56.0,337.0,47.0,2.6,60.0,
1,24,11,11.7,45.0,499.0,59.0,2.1,140.0,
1,24,12,13.3,39.0,607.0,67.0,2.1,50.0,
1,24,13,17.2,29.0,655.0,71.0,3.1,300.0,
1,24,14,18.9,23.0,630.0,69.0,3.1,20.0,
1,24,15,20.0,15.0,546.0,63.0,5.7,80.0,
1,24,16,19.4,13.0,399.0,56.0,3.6,70.0,
1,24,17,19.4,13.0,210.0,39.0,5.7,70.0,
1,24,18,18.3,13.0,49.0,18.0,3.1,50.0,
1,24,19,15.6,16.0,0.0,0.0,1.5,60.0,
1,24,20,14.4,19.0,0.0,0.0,5.7,70.0,
1,24,21,13.3,20.0,0.0,0.0,4.1,40.0,
1,24,22,12.8,21.0,0.0,0.0,1.5,10.0,
1,24,23,11.7,22.0,0.0,0.0,3.1,40.0,
1,24,24,10.0,27.0,0.0,0.0,3.1,350.0,
1,25,1,10.0,23.0,0.0,0.0,2.6,330.0,
1,25,2,9.4,23.0,0.0,0.0,3.1,170.0,
1,25,3,7.2,34.0,0.0,0.0,1.5,120.0,
1,25,4,6.1,35.0,0.0,0.0,1.5,40.0,
1,25,5,6.1,38.0,0.0,0.0,3.1,140.0,
1,25,6,8.3,26.0,0.0,0.0,3.6,110.0,
1,25,7,6.7,28.0,0.0,0.0,1.5,30.0,
1,25,8,6.7,28.0,16.0,0.0,2.1,20.0,
1,25,9,10.0,24.0,152.0,20.0,2.1,30.0,
1,25,10,13.9,18.0,347.0,45.0,5.2,50.0,
1,25,11,15.0,15.0,373.0,56.0,5.7,50.0,
1,25,12,16.1,14.0,645.0,68.0,5.2,80.0,
1,25,13,17.2,14.0,701.0,84.0,3.6,40.0,
1,25,14,18.9,12.0,682.0,88.0,3.6,60.0,
1,25,15,19.4,12.0,596.0,89.0,3.6,80.0,
1,25,16,20.0,12.0,438.0,79.0,0.0,0.0,
1,25,17,20.0,13.0,210.0,84.0,2.1,50.0,
1,25,18,18.3,15.0,32.0,7.0,1.5,320.0,
1,25,19,15.6,20.0,0.0,0.0,2.6,330.0,
1,25,20,13.9,24.0,0.0,0.0,0.0,0.0,
1,25,21,12.2,30.0,0.0,0.0,2.1,250.0,
1,25,22,11.1,34.0,0.0,0.0,0.0,0.0,
1,25,23,10.6,34.0,0.0,0.0,0.0,0.0,
1,25,24,9.4,41.0,0.0,0.0,1.5,140.0,
1,26,1,8.9,42.0,0.0,0.0,1.5,220.0,
1,26,2,7.8,46.0,0.0,0.0,0.0,0.0,
1,26,3,7.2,47.0,0.0,0.0,1.5,340.0,
1,26,4,6.7,51.0,0.0,0.0,0.0,0.0,
1,26,5,6.7,49.0,0.0,0.0,2.1,120.0,
1,26,6,6.1,53.0,0.0,0.0,0.0,0.0,
1,26,7,7.2,46.0,0.0,0.0,1.5,80.0,
1,26,8,6.7,49.0,17.0,2.0,0.0,0.0,
1,26,9,10.6,32.0,144.0,27.0,0.0,0.0,
1,26,10,13.9,25.0,333.0,40.0,1.5,220.0,
1,26,11,16.1,26.0,498.0,73.0,1.5,330.0,
1,26,12,18.9,22.0,605.0,81.0,2.1,240.0,
1,26,13,22.2,17.0,675.0,87.0,2.6,60.0,
1,26,14,23.3,14.0,671.0,105.0,2.6,70.0,
1,26,15,24.4,14.0,580.0,116.0,2.6,70.0,
1,26,16,25.6,13.0,437.0,97.0,4.6,70.0,
1,26,17,24.4,14.0,164.0,94.0,2.6,60.0,
1,26,18,22.8,18.0,36.0,21.0,1.5,180.0,
1,26,19,18.3,29.0,0.0,0.0,2.6,300.0,
1,26,20,16.7,34.0,0.0,0.0,1.5,270.0,
1,26,21,16.1,34.0,0.0,0.0,1.5,90.0,
1,26,22,17.2,27.0,0.0,0.0,5.2,90.0,
1,26,23,18.3,23.0,0.0,0.0,6.2,90.0,
1,26,24,18.9,21.0,0.0,0.0,6.2,60.0,
1,27,1,17.8,23.0,0.0,0.0,4.6,80.0,
1,27,2,17.2,23.0,0.0,0.0,5.2,80.0,
1,27,3,17.2,23.0,0.0,0.0,5.2,80.0,
1,27,4,17.2,21.0,0.0,0.0,6.7,80.0,
1,27,5,17.2,21.0,0.0,0.0,6.2,70.0,
1,27,6,17.2,20.0,0.0,0.0,5.7,80.0,
1,27,7,16.7,21.0,0.0,0.0,5.2,70.0,
1,27,8,16.1,22.0,14.0,13.0,4.6,80.0,
1,27,9,17.8,21.0,146.0,96.0,5.7,80.0,
1,27,10,19.4,20.0,285.0,160.0,5.2,70.0,
1,27,11,21.7,17.0,487.0,207.0,6.2,80.0,
1,27,12,22.2,15.0,533.0,289.0,4.6,90.0,
1,27,13,23.9,14.0,644.0,179.0,4.6,100.0,
1,27,14,24.4,14.0,627.0,256.0,4.1,70.0,
1,27,15,25.0,15.0,440.0,290.0,3.6,90.0,
1,27,16,24.4,15.0,240.0,216.0,3.6,80.0,
1,27,17,23.9,16.0,110.0,111.0,2.6,90.0,
1,27,18,22.2,19.0,24.0,24.0,3.1,50.0,
1,27,19,21.1,18.0,0.0,0.0,4.1,70.0,
1,27,20,20.0,19.0,0.0,0.0,3.6,90.0,
1,27,21,18.9,21.0,0.0,0.0,3.1,70.0,
1,27,22,18.9,21.0,0.0,0.0,3.6,90.0,
1,27,23,18.3,22.0,0.0,0.0,3.6,100.0,
1,27,24,16.1,30.0,0.0,0.0,2.6,140.0,
1,28,1,15.6,32.0,0.0,0.0,2.1,130.0,
1,28,2,16.1,29.0,0.0,0.0,3.1,90.0,
1,28,3,14.4,36.0,0.0,0.0,0.0,0.0,
1,28,4,13.3,42.0,0.0,0.0,1.5,80.0,
1,28,5,13.3,40.0,0.0,0.0,2.1,210.0,
1,28,6,15.6,30.0,0.0,0.0,3.6,90.0,
1,28,7,15.0,32.0,0.0,0.0,3.1,100.0,
1,28,8,16.1,28.0,8.0,8.0,3.6,90.0,
1,28,9,16.7,28.0,100.0,85.0,4.1,100.0,
1,28,10,18.9,24.0,316.0,179.0,4.6,100.0,
1,28,11,21.1,21.0,594.0,180.0,6.2,100.0,
1,28,12,22.8,19.0,640.0,98.0,5.2,80.0,
1,28,13,24.4,16.0,632.0,197.0,3.6,120.0,
1,28,14,24.4,17.0,485.0,262.0,2.6,130.0,
1,28,15,26.1,15.0,543.0,203.0,2.6,130.0,
1,28,16,25.0,17.0,368.0,163.0,2.1,80.0,
1,28,17,25.6,17.0,199.0,139.0,0.0,0.0,
1,28,18,23.9,19.0,40.0,26.0,0.0,0.0,
1,28,19,21.7,26.0,0.0,0.0,3.1,260.0,
1,28,20,18.9,34.0,0.0,0.0,2.1,220.0,
1,28,21,17.8,34.0,0.0,0.0,0.0,0.0,
1,28,22,17.2,38.0,0.0,0.0,2.1,140.0,
1,28,23,16.7,40.0,0.0,0.0,2.1,100.0,
1,28,24,15.0,46.0,0.0,0.0,1.5,130.0,
1,29,1,15.0,41.0,0.0,0.0,2.1,140.0,
1,29,2,14.4,41.0,0.0,0.0,2.1,110.0,
1,29,3,12.8,47.0,0.0,0.0,1.5,100.0,
1,29,4,13.9,39.0,0.0,0.0,3.1,90.0,
1,29,5,12.8,44.0,0.0,0.0,2.1,60.0,
1,29,6,13.3,42.0,0.0,0.0,3.6,100.0,
1,29,7,12.8,45.0,0.0,0.0,3.1,90.0,
1,29,8,12.8,45.0,17.0,13.0,3.1,100.0,
1,29,9,15.0,38.0,158.0,67.0,4.1,90.0,
1,29,10,17.2,31.0,338.0,69.0,2.1,70.0,
1,29,11,18.9,32.0,505.0,92.0,2.6,100.0,
1,29,12,20.6,28.0,597.0,108.0,3.1,120.0,
1,29,13,22.2,25.0,669.0,156.0,2.6,130.0,
1,29,14,24.4,23.0,649.0,131.0,2.1,230.0,
1,29,15,25.0,22.0,549.0,96.0,1.5,90.0,
1,29,16,25.6,24.0,373.0,103.0,2.1,270.0,
1,29,17,24.4,25.0,167.0,105.0,2.6,300.0,
1,29,18,22.2,30.0,25.0,25.0,1.5,260.0,
1,29,19,20.0,38.0,0.0,0.0,2.1,290.0,
1,29,20,18.9,40.0,0.0,0.0,1.5,220.0,
1,29,21,17.8,43.0,0.0,0.0,0.0,0.0,
1,29,22,17.2,45.0,0.0,0.0,0.0,0.0,
1,29,23,16.1,48.0,0.0,0.0,1.5,300.0,
1,29,24,15.6,50.0,0.0,0.0,0.0,0.0,
1,30,1,15.0,56.0,0.0,0.0,0.0,0.0,
1,30,2,13.9,60.0,0.0,0.0,1.5,110.0,
1,30,3,12.8,64.0,0.0,0.0,3.1,110.0,
1,30,4,12.2,67.0,0.0,0.0,2.1,30.0,
1,30,5,11.1,72.0,0.0,0.0,1.5,10.0,
1,30,6,11.1,72.0,0.0,0.0,2.1,100.0,
1,30,7,11.7,66.0,0.0,0.0,1.5,100.0,
1,30,8,11.1,69.0,15.0,13.0,2.6,100.0,
1,30,9,12.2,64.0,154.0,39.0,2.1,70.0,
1,30,10,14.4,58.0,341.0,60.0,2.1,50.0,
1,30,11,17.2,45.0,509.0,77.0,0.0,0.0,
1,30,12,18.9,39.0,620.0,80.0,0.0,0.0,
1,30,13,20.0,35.0,672.0,78.0,3.1,320.0,
1,30,14,21.7,29.0,649.0,91.0,4.1,270.0,
1,30,15,21.7,28.0,565.0,82.0,5.2,290.0,
1,30,16,21.7,27.0,416.0,68.0,3.1,330.0,
1,30,17,20.6,25.0,201.0,54.0,4.1,320.0,
1,30,18,18.9,27.0,51.0,26.0,3.1,320.0,
1,30,19,17.2,30.0,0.0,0.0,0.0,0.0,
1,30,20,15.6,35.0,0.0,0.0,0.0,0.0,
1,30,21,15.0,38.0,0.0,0.0,0.0,0.0,
1,30,22,13.9,42.0,0.0,0.0,0.0,0.0,
1,30,23,12.8,47.0,0.0,0.0,1.5,70.0,
1,30,24,12.2,49.0,0.0,0.0,4.1,90.0,
1,31,1,10.6,57.0,0.0,0.0,2.6,110.0,
1,31,2,10.6,55.0,0.0,0.0,4.1,90.0,
1,31,3,10.0,59.0,0.0,0.0,4.6,90.0,
1,31,4,9.4,59.0,0.0,0.0,3.6,80.0,
1,31,5,8.3,63.0,0.0,0.0,3.6,80.0,
1,31,6,7.8,63.0,0.0,0.0,4.1,80.0,
1,31,7,7.2,66.0,0.0,0.0,4.1,100.0,
1,31,8,7.8,63.0,26.0,20.0,2.1,80.0,
1,31,9,9.4,56.0,147.0,56.0,3.1,70.0,
1,31,10,11.7,51.0,336.0,85.0,3.1,90.0,
1,31,11,15.6,41.0,490.0,158.0,2.6,110.0,
1,31,12,17.2,35.0,518.0,212.0,2.6,60.0,
1,31,13,17.8,34.0,441.0,257.0,2.1,90.0,
1,31,14,18.9,33.0,510.0,393.0,2.1,140.0,
1,31,15,19.4,28.0,517.0,164.0,0.0,0.0,
1,31,16,19.4,28.0,265.0,182.0,2.1,330.0,
1,31,17,18.9,27.0,136.0,126.0,0.0,0.0,
1,31,18,17.2,29.0,48.0,44.0,0.0,0.0,
1,31,19,15.3,34.0,0.0,0.0,0.4,26.0,
1,31,20,13.3,43.0,0.0,0.0,0.8,51.0,
1,31,21,12.1,49.0,0.0,0.0,1.2,77.0,
1,31,22,11.7,52.0,0.0,0.0,1.6,103.0,
1,31,23,11.2,54.0,0.0,0.0,2.6,160.0,
1,31,24,10.7,57.0,0.0,0.0,2.7,167.0,
2,1,1,10.4,59.0,0.0,0.0,3.0,193.0,
2,1,2,9.9,62.0,0.0,0.0,2.6,211.0,
2,1,3,8.6,66.0,0.0,0.0,2.7,141.0,
2,1,4,6.8,72.0,0.0,0.0,3.3,129.0,
2,1,5,6.2,74.0,0.0,0.0,1.9,151.0,
2,1,6,5.3,78.0,0.0,0.0,1.3,163.0,
2,1,7,2.2,89.0,0.0,0.0,2.1,110.0,
2,1,8,3.3,89.0,26.0,15.0,3.1,120.0,
2,1,9,5.6,76.0,156.0,41.0,3.1,90.0,
2,1,10,7.8,68.0,347.0,61.0,2.6,110.0,
2,1,11,10.6,59.0,512.0,77.0,1.5,110.0,
2,1,12,13.3,51.0,624.0,87.0,1.5,180.0,
2,1,13,15.6,43.0,670.0,91.0,2.6,290.0,
2,1,14,16.7,35.0,652.0,89.0,2.1,350.0,
2,1,15,17.2,33.0,566.0,81.0,4.6,290.0,
2,1,16,17.8,30.0,418.0,68.0,2.1,270.0,
2,1,17,17.2,31.0,230.0,49.0,1.5,280.0,
2,1,18,16.7,34.0,54.0,25.0,3.6,280.0,
2,1,19,15.0,39.0,0.0,0.0,3.1,280.0,
2,1,20,13.9,42.0,0.0,0.0,2.1,280.0,
2,1,21,12.2,47.0,0.0,0.0,1.5,290.0,
2,1,22,11.1,50.0,0.0,0.0,2.1,290.0,
2,1,23,10.6,52.0,0.0,0.0,2.6,240.0,
2,1,24,8.9,61.0,0.0,0.0,2.1,230.0,
2,2,1,4.4,73.0,0.0,0.0,3.1,90.0,
2,2,2,4.4,76.0,0.0,0.0,1.5,120.0,
2,2,3,5.0,73.0,0.0,0.0,1.0,200.0,
2,2,4,6.1,68.0,0.0,0.0,3.1,150.0,
2,2,5,2.8,79.0,0.0,0.0,1.5,120.0,
2,2,6,3.3,79.0,0.0,0.0,3.1,120.0,
2,2,7,1.7,85.0,0.0,0.0,2.1,130.0,
2,2,8,2.2,82.0,31.0,14.0,3.6,120.0,
2,2,9,5.0,70.0,165.0,35.0,2.6,100.0,
2,2,10,8.3,61.0,361.0,52.0,3.1,140.0,
2,2,11,11.7,51.0,526.0,65.0,2.6,160.0,
2,2,12,13.3,45.0,640.0,74.0,2.6,150.0,
2,2,13,15.6,38.0,687.0,77.0,3.1,140.0,
2,2,14,16.1,32.0,668.0,75.0,1.5,250.0,
2,2,15,17.2,29.0,581.0,69.0,2.1,260.0,
2,2,16,18.9,26.0,432.0,57.0,2.1,270.0,
2,2,17,18.9,25.0,242.0,41.0,4.1,280.0,
2,2,18,17.8,23.0,61.0,22.0,4.1,260.0,
2,2,19,16.1,30.0,0.0,0.0,4.1,280.0,
2,2,20,15.0,33.0,0.0,0.0,3.1,260.0,
2,2,21,13.3,37.0,0.0,0.0,1.0,230.0,
2,2,22,12.2,40.0,0.0,0.0,0.0,0.0,
2,2,23,9.4,46.0,0.0,0.0,0.0,0.0,
2,2,24,7.2,54.0,0.0,0.0,1.0,140.0,
2,3,1,5.6,60.0,0.0,0.0,2.1,110.0,
2,3,2,5.0,62.0,0.0,0.0,2.1,120.0,
2,3,3,5.0,65.0,0.0,0.0,3.1,70.0,
2,3,4,3.3,70.0,0.0,0.0,3.1,90.0,
2,3,5,3.3,73.0,0.0,0.0,2.6,120.0,
2,3,6,3.9,70.0,0.0,0.0,2.6,70.0,
2,3,7,3.3,73.0,0.0,0.0,2.1,170.0,
2,3,8,3.3,70.0,24.0,15.0,2.6,130.0,
2,3,9,6.1,63.0,132.0,74.0,4.1,120.0,
2,3,10,10.0,50.0,351.0,98.0,4.1,100.0,
2,3,11,12.2,43.0,514.0,114.0,3.6,120.0,
2,3,12,13.9,37.0,432.0,227.0,3.6,130.0,
2,3,13,15.6,31.0,645.0,111.0,2.6,120.0,
2,3,14,17.2,24.0,583.0,234.0,1.5,150.0,
2,3,15,17.2,25.0,270.0,221.0,3.6,260.0,
2,3,16,18.3,24.0,308.0,213.0,4.6,310.0,
2,3,17,16.7,31.0,90.0,85.0,6.2,270.0,
2,3,18,15.0,29.0,38.0,38.0,6.7,280.0,
2,3,19,14.4,28.0,0.0,0.0,5.7,260.0,
2,3,20,12.8,42.0,0.0,0.0,6.7,280.0,
2,3,21,11.1,61.0,0.0,0.0,4.1,340.0,
2,3,22,10.0,69.0,0.0,0.0,2.6,360.0,
2,3,23,9.4,74.0,0.0,0.0,3.6,80.0,
2,3,24,10.0,69.0,0.0,0.0,5.7,90.0,
2,4,1,8.3,83.0,0.0,0.0,4.1,110.0,
2,4,2,8.3,86.0,0.0,0.0,4.1,100.0,
2,4,3,8.3,86.0,0.0,0.0,3.1,100.0,
2,4,4,7.8,93.0,0.0,0.0,3.1,100.0,
2,4,5,7.8,96.0,0.0,0.0,3.1,110.0,
2,4,6,7.2,96.0,0.0,0.0,3.1,100.0,
2,4,7,6.1,96.0,0.0,0.0,3.6,110.0,
2,4,8,5.6,96.0,21.0,16.0,4.1,100.0,
2,4,9,7.8,93.0,141.0,63.0,4.1,100.0,
2,4,10,10.6,74.0,330.0,159.0,4.1,100.0,
2,4,11,12.2,64.0,449.0,205.0,3.6,110.0,
2,4,12,14.4,51.0,552.0,262.0,2.6,360.0,
2,4,13,15.0,44.0,481.0,329.0,3.6,230.0,
2,4,14,15.6,41.0,431.0,284.0,5.2,260.0,
2,4,15,15.6,41.0,226.0,224.0,2.6,270.0,
2,4,16,15.6,39.0,160.0,141.0,3.1,270.0,
2,4,17,15.6,39.0,106.0,105.0,1.5,20.0,
2,4,18,15.0,41.0,26.0,26.0,2.6,60.0,
2,4,19,14.4,44.0,0.0,0.0,3.1,80.0,
2,4,20,13.3,47.0,0.0,0.0,3.1,110.0,
2,4,21,13.3,47.0,0.0,0.0,3.1,100.0,
2,4,22,12.8,51.0,0.0,0.0,2.1,100.0,
2,4,23,12.8,51.0,0.0,0.0,2.1,120.0,
2,4,24,12.2,55.0,0.0,0.0,3.1,140.0,
2,5,1,12.8,49.0,0.0,0.0,2.1,220.0,
2,5,2,13.3,49.0,0.0,0.0,2.6,260.0,
2,5,3,11.7,55.0,0.0,0.0,0.0,0.0,
2,5,4,8.3,71.0,0.0,0.0,2.1,90.0,
2,5,5,10.0,64.0,0.0,0.0,1.5,360.0,
2,5,6,6.7,76.0,0.0,0.0,4.1,90.0,
2,5,7,6.7,76.0,0.0,0.0,2.6,100.0,
2,5,8,6.1,76.0,34.0,27.0,3.1,80.0,
2,5,9,8.9,66.0,150.0,83.0,3.1,100.0,
2,5,10,11.7,53.0,312.0,67.0,3.1,120.0,
2,5,11,13.3,47.0,523.0,116.0,3.1,120.0,
2,5,12,15.6,43.0,617.0,201.0,1.5,20.0,
2,5,13,15.6,41.0,648.0,165.0,1.5,270.0,
2,5,14,16.7,38.0,706.0,170.0,2.6,260.0,
2,5,15,17.8,35.0,547.0,117.0,2.6,360.0,
2,5,16,17.8,35.0,437.0,95.0,3.1,300.0,
2,5,17,17.2,40.0,255.0,69.0,2.6,250.0,
2,5,18,16.7,40.0,56.0,34.0,2.6,300.0,
2,5,19,12.2,57.0,0.0,0.0,3.1,220.0,
2,5,20,15.0,48.0,0.0,0.0,3.1,280.0,
2,5,21,13.9,51.0,0.0,0.0,2.1,320.0,
2,5,22,11.7,57.0,0.0,0.0,0.0,0.0,
2,5,23,11.1,61.0,0.0,0.0,0.0,0.0,
2,5,24,11.7,59.0,0.0,0.0,2.1,350.0,
2,6,1,8.9,68.0,0.0,0.0,2.1,160.0,
2,6,2,6.7,76.0,0.0,0.0,3.1,100.0,
2,6,3,6.7,76.0,0.0,0.0,2.6,130.0,
2,6,4,6.7,80.0,0.0,0.0,1.5,140.0,
2,6,5,7.2,77.0,0.0,0.0,1.5,280.0,
2,6,6,6.1,79.0,0.0,0.0,2.1,10.0,
2,6,7,3.9,89.0,0.0,0.0,2.1,140.0,
2,6,8,6.7,76.0,31.0,28.0,2.1,10.0,
2,6,9,8.3,68.0,161.0,81.0,0.0,0.0,
2,6,10,11.1,41.0,335.0,109.0,1.5,80.0,
2,6,11,16.1,23.0,506.0,149.0,3.1,30.0,
2,6,12,17.2,21.0,629.0,147.0,2.6,40.0,
2,6,13,18.3,19.0,694.0,162.0,2.6,10.0,
2,6,14,18.9,17.0,683.0,155.0,1.5,290.0,
2,6,15,19.4,17.0,589.0,123.0,2.6,70.0,
2,6,16,20.0,16.0,406.0,113.0,2.1,240.0,
2,6,17,20.0,16.0,212.0,120.0,0.0,0.0,
2,6,18,19.4,16.0,55.0,45.0,3.1,270.0,
2,6,19,17.8,23.0,0.0,0.0,3.1,280.0,
2,6,20,16.7,26.0,0.0,0.0,2.1,300.0,
2,6,21,15.0,29.0,0.0,0.0,0.0,0.0,
2,6,22,13.3,36.0,0.0,0.0,0.0,0.0,
2,6,23,8.9,42.0,0.0,0.0,2.6,70.0,
2,6,24,9.4,43.0,0.0,0.0,2.1,150.0,
2,7,1,7.2,49.0,0.0,0.0,2.6,90.0,
2,7,2,7.2,51.0,0.0,0.0,2.6,130.0,
2,7,3,6.7,51.0,0.0,0.0,0.0,0.0,
2,7,4,7.2,54.0,0.0,0.0,2.1,60.0,
2,7,5,5.6,55.0,0.0,0.0,3.1,110.0,
2,7,6,6.1,53.0,0.0,0.0,1.5,120.0,
